ГГ;"Да. ""Властелин восьми судеб""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сью;Властелин? ;;;;;;;SueCloseEyes;Сью закрыла глаза, трет переносицу ;;;;;;;;;;;;;;;;;;;;
;И почему я продолжаю слушать это? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А если ты будешь особенно ласкова со мной и весела, то упомяну и тебя.;;;;;;;MaxHappy;ГГ поднимается, его лицо красное от фантазий, очень веселый, тыкает себе пальцем в грудь ;;;;;;;;;;;;;;;;;;;;
;Расскажу историю о том, как злые языки порочили твое доброе имя, как клеветали. И так далее и так далее! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А я! Только я один поверил тебе и поверил в тебя. ;;;;;;;SueDayExtra8;тот же статик, только гг указывает на себя ;;;;;;;;;;;;;;;;;;;;
Сью;А твоя вера проснулась до секса или уже после? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Давай не будем заземляться, дорогая. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Позволь мне быть успешным! Разреши моей душе парить во вдохновении! ;;;;;;;MaxHappy1;ГГ машет руками, радуясь ;;;;;;;;;;;;;;;;;;;;
;И эту первую статуэтку я назову твоим именем.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сью;Это же голый и лысый мужик. ;;;;;;;SuePokerFace1;У Сью примерно такое лицо: https://ru.pinterest.com/pin/951948439965028146/;;;;;;;;;;;;;;;;;;;;
ГГ;ДА! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сью;Иногда я думаю, Макс, ты вообще в себе? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты ничего не понимаешь. Это же вдохновение! ;;;;;;;SueTurn;Сью разворачивается к двери, ГГ все так же с руками вверх сидит на кровати. ;;;;;;;;;;;;;;;;;;;;
Сью;Ладно, рупор эпохи, нам пора. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Надевай шорты. И спускайся. ;;;;;;;SueOut;Сью выходит ;;;;;;;;;;;;;;;;;;;;
"Примечание: Сцена общая не зависит от выбора игрока - 6335 ""Марго//Сью""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кухня ОБЩЕЕ ПРОДОЛЖЕНИЕ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Я прошу прощение, что так сильно задержался. ;;;;;;музыка: Кухня. тише обычного. более серьезная;KitchenAtmosphere;Детектив сидит за столом. Позади него стоит Альфред. Вокруг детектива сидят все девушки. (важно Грейс рядом с Челси,Ракель рядом с Терезой, Никки рядом с Ритой, Сью со стейси)  Грейс печальна, Челси нервничает, грызет губы/ногти , Ракель хмуро, Стейси испугана, Сью спокойна, застыла на ее лице улыбка, Никки тревожно смотрит на Риту.Тереза ковыряется в тарелке Ракель.  (ГГ в дверях) Если у детектива нет кармана в верхней одежде, то пусть на столе лежит папка. ;;;;;;;;;;;;;;;;;;;;
;Но ваши дороги кошмарны. Невозможно приехать! ;;;;;;;DetectiveAppearance;Проходка Детектива;;;;;;;;;;;;;;;;;;;;
;Невозможно уехать! ;;;;;;;DetectiveAppearance1;Проходка Детектива;;;;;;;;;;;;;;;;;;;;
;Черт возьми! Я уже давно не был так долго в дороге. ;;;;;;;DetectiveAppearance2;Проходка Детектива;;;;;;;;;;;;;;;;;;;;
;Это изрядно утомляет. ;;;;;;;AlfredCoffee;Альф и Детект: Альфред позади детектива протягивает ему чашку кофе. Детектив берет ее.;;;;;;;;;;;;;;;;;;;;
;Мозг начинает вариться в собственном соку без какой-либо интеллектуальной пищи.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Что-то мне кажется, вы - дамочки, совершенно не рады моему приезду. ;;;;;;;NikkiRita;Марго и Никки: Никки накрывает своей ладонью руку Риты. Рита опустила голову. смотрит в стол. Никки же повернула голову на детектива. ;;;;;;;;;;;;;;;;;;;;
Никки;Повод, по которому вы здесь, едва ли заставляет улыбаться. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;В таких делах кто-то обязательно поимеет выгоду. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но все равно я полон сочувствия, конечно же. ;;;;;;;Detective;Только детектив: Детектив ехидно/неприятно улыбается, глядя в чашку кофе;;;;;;;;;;;;;;;;;;;;
;Такая потеря для Pink Star. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;1;тот же статик, только детектив отпивает из кружки ;;;;;;;;;;;;;;;;;;;;
;Но не для конкурентов, да? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Альфред, мне больше сахара, пожалуйста.;;;;;;;AlfredCoffee1;Альф и детектив: Детектив протягивает Альфреду обратно чашку кофе ;;;;;;;;;;;;;;;;;;;;
;Я тут подготовил список конкурентов вашего дома. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мне нужно, чтоб вы отметили в нем, с кем чаще всего встречался мистер Голд. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Кто из вас, дамочки, дочь покойного? ;;;;;;;NikkiRita1;Марго и Никки: Рита кладет локти на стол, поднимает тяжелый взгляд на детектива, Никки касается ее плеча, что-то шепчет на ухо. ;;;;;;;;;;;;;;;;;;;;
;Так. Не подсказывать! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Марго ;Я дочь мистера Голда. ;;;;;;;2;тот же статик, только рита чуть приподнимает два пальца той руку, которая в предыд статике обнимала плечо ;;;;;;;;;;;;;;;;;;;;
Детектив ;А! Милая Маргарита Голд. Рад знакомству. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;С вами я буду говорить отдельно. ;;;;;;;Doc;Детектив пододвигает по столу бумажку к Рите, ехидно улыбается. (если можно, чтоб в кадр попала Рита, то ее лицо хмурое) ;;;;;;;;;;;;;;;;;;;;
;Но для начала отметьте в списке имена. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Доброе утро! ;;;;;;;3;гг проходит мимо дететктива, который наклонился с листом к рите и Альфа, который тянет ему кружку. ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Неужели и вы к нам решили присоединиться, мистер Эванс? ;;;;;;;AlfredCoffee2;Альф и детект: Детектив повернул голову к Альфреду, принимая чашку кофе;;;;;;;;;;;;;;;;;;;;
;Такое счастье! Такое счастье! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Как вы узнали? ;;;;;;;MaxCoffee;ГГ: ГГ идет к Альфреду, сам себе готовит кофе ;;;;;;;;;;;;;;;;;;;;
Детектив ;Альфред неплохо информирует. Вас тут двое мужчин, не считая труп. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Догадаться было нетрудно. В конце концов - я же детектив. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я уж думал, что придется вас будить. ;;;;;;;RitaDoc;Детектив и Марго: детектив улыбается, тыкает пальцем в листок, который подвинул для Риты. Она сидит со скрещенными на груди руками, смотрит в сторону. т.е. ее профиль. ;;;;;;;;;;;;;;;;;;;;
;Тяжелая ночка? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Вы мне? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Вам, мистер Эванс, вам. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Зовите меня Макс, пожалуйста. ;;;;;;;AlfredMax;ГГ и Альф: ГГ стоит, прислонившись к стойке рядом с Альфредом ;;;;;;;;;;;;;;;;;;;;
Детектив ;С удовольствием. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А как к вам можно обращаться? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Мммм.. Детектив можно, а можно Кунини. ;;;;;;;TeresaRaquel;Тереза и Ракель: Тереза хихикает, прикрывая рот рукой, Ракель осуждающе смотрит на нее. ;;;;;;;;;;;;;;;;;;;;
;Вас что-то насмешило, мисс...? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза ;Я Тереза, мистер Кунини. ;;;;;;;TeresaRaquel1;Тереза и Ракель: Тереза кладет ладонь поверх листка, улыбается. Ракель трет переносицу ;;;;;;;;;;;;;;;;;;;;
;Ваше выражение лица напомнило мне персонажа из одного сериала. У него было точно такое же лицо. Точь в точь. Как у удивленной птицы.  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Детектив ;Угу.. В любом случае, рад, что вас не покидает присутствие духа, Тереза. ;;;;;;;4;тот же статик, только тери прикинулась смиренной, сложила руки, будто будет ща молиться. ракель все в той же позе;;;;;;;;;;;;;;;;;;;;
Тереза ;Оох. Меня оно не покидает ни при каких обстоятельствах, мистер Кунини. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я буду рада сотрудничать, мистер Кунини. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я отвечу на все ваши вопросы, мистер Кунини. ;;;;;;;Detective1;Детек, на заднем фоне удивленные Альф и ГГ: Детектив хмурится, смотрит на лист с сомнением.  ;;;;;;;;;;;;;;;;;;;;
Детектив ;Такой энтузиазм не может не радовать. ;;;;;;;5;тот же статик, только детект повернулся в сторону гг (если в кадр влезет гг, вставь его плиз - он типа глядел в телефон) ;;;;;;;;;;;;;;;;;;;;
;Макс, вы присоединитесь к завтраку? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза ;Не переживайте, мистер Кунини, вы скоро привыкнете к этому напряжению между нами. ;;;;;;;TeresaRaquel2;Тереза и Ракель: Тереза улубывается,откинувшись на стул, Ракель повернула голову в ее сторону, типа говорит незаметно. ;;;;;;;;;;;;;;;;;;;;
Ракель ;(шепотом): ты забыла в конце добавить - мистер Кунини. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
